record_id	title_original	source_deposit	translation_status	notes
obi-v04-n0128-re-p0210	ရန်အောင်မြင်ဘုရား ကျောက်စာ၊ အငယ်	zenodo_4321314	not_started	
obi-v04-n0128-tx-p0209	ရန်အောင်မြင်ဘုရားကျောက်စာ အငယ်	zenodo_4321314	not_started	
obi-v04-n0129-ob-p0212	ထွဋ်တင်မာရ်အောင်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0129-re-p0214	ထွဋ်တင်မာရ်အောင်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0130-re-p0216	ဥမင်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0131-ob-p0217	ပင်းယမင်းကြည်မှူးသား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0132-ob-p0218	သမန္တသူ မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0133-re-p0219	ကုသသမုတိ ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0134-ob-p0220	ရန်အောင်မြင်ဘုရားကျောက်စာအကြီး	zenodo_4321314	not_started	
obi-v04-n0134-re-p0224	ရန်အောင်မြင်ဘုရားကျောက်စာ၊ အကြီး	zenodo_4321314	not_started	
obi-v04-n0135-ob-p0228	နာဂသမန်း အမတ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0136-ob-p0230	မိဖုရားစောကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0137-ob-p0231	မင်းကြီးရွှေနန်းသျှင် သားတော်စင်ပု ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0137-re-p0232	မင်းကြီး ရွှေနန်းသျှင် သားတောင်စင်ပု ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0138-ob-p0233	အမတ်ကြီး လက်ျာဖရစ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0138-re-p0235	အမတ်ကြီး လက်ယာဖရစ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0139-re-p0236	မိဖုရား စောဘို့မယ်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0140-ob-p0237	နရသိင်္ခါ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0140-re-p0238	နရသိင်္ခါ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0141-ob-p0239	ရွှေမုတ္ထောဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0142-ob-p0240	ဘဝဆင်ဖြူရှင် သီဟသူကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0142-re-p0242	အဝဆင်ဖြူရှင် သီဟသူကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0143-ob-p0243	ရတနာစေတီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0143-re-p0245	ရတနာစေတီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0144-re-p0248	နာဂသမန်း အမတ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0145-ob-p0250	တန်တိုင်းနှင့် ဂူတော်တည်သော ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0146-ob-p0251	မန္တလေးမြို့နန်းတွင်းရုံတွင် အမှတ် ၃၄၃ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0147-ob-p0252	သစ်ဆိမ့်မင်း တုရင်သိန်းစည်းကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0147-re-p0254	သစ်ဆိမ့်မင်း တုရင်သိန်စည်းကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0148-ob-p0255	မိုးညှင်းမင်းတရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0149-ob-p0259	မဟာသင်္ဃရာဇာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0149-re-p0260	မဟာသင်္ဃရာဇာကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0150-ob-p0261	သစ္စာရဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0150-re-p0262	သစ္စာရဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0151-ob-p0263	အမတ်ကြီး မဟာကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0151-re-p0264	အမတ်ကြီး မဟာကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0152-ob-p0265	ပင်းတလဲဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0152-re-p0267	ပင်းတလဲဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0001-tx-p0001	သကျမုနိစေတီတော်ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0002-ob-p0003	ကျောင်းအားမြေလှူသောကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0002-re-p0004	ကျောင်းအားမြေလှူသောကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0003-ob-p0006	ပိတူ သင်္ဃရာဇာကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0003-re-p0007	ပိတူ သင်္ဃရာဇာကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0004-tx-p0008	ပဲသာမင်း ကျောင်းနှင့်ဘုရားကျောက်စာ မျက်နှာ	zenodo_4321314	not_started	
obi-v05-n0004-tx-p0009	ပဲသာမင်းကျောင်းနှင့် ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0005-tx-p0010	ဆင်ကဲ စောစံပကျောင်းကျောက်စာ တစ်မျက်နှာ	zenodo_4321314	not_started	
obi-v05-n0006-ob-p0011	ပိတူးသင်္ဃရာဇာ စည်းခုံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0006-re-p0015	ပိတူးသင်္ဃရာဇာ စည်းခုံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0007-ob-p0017	မင်းကျည်ကျပ် ဘုရားကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0008-ob-p0018	မင်းရဲကျော်စွာမောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0008-re-p0019	မင်းရဲကျော်စွာ မောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0009-ob-p0021	တက်နွယ်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0009-re-p0025	တက်နွယ်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0009-tx-p0030	တက်နွယ်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0009-tx-p0032	တက်နွယ်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0010-ob-p0034	ထူပါရုံဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0010-re-p0039	ထူပါရုံဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0011-ob-p0044	မြပုထိုးနှင့် ဥဒ္ဒိဿစေတီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0012-ob-p0046	မဟာသီဟသူရကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0012-re-p0048	မဟာသီဟသူရကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0013-tx-p0050	ပင်ကြားအသည်ကျောင်းကျောက်စာ တစ်မျက်နှာ	zenodo_4321314	not_started	
obi-v05-n0014-ob-p0052	သိမ်တော်ဘုရားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0015-ob-p0053	ကျောင်းဆောက်သော ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0016-ob-p0054	သစ်ဆိမ့်ကိုယ်တော်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0016-re-p0056	သစ်ဆိမ်ကိုယ်တောင်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0017-ob-p0058	အင်းဝ နရပတိမင်းနှင့် မိဖုရားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0017-re-p0060	အင်းဝ နရပတိမင်းနှင့် မိဖုရားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0018-ob-p0061	ဥစ္စနာမင်းကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0019-tx-p0062	ဘုရင်မယ်တော်ဘုရားကျောက်စာ တစ်မျက်နှာ	zenodo_4321314	not_started	
obi-v05-n0020-ob-p0063	မင်းကြီး သိမ္ပတေကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0020-re-p0064	မင်းကြီး သိမ္ပတေကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0021-ob-p0065	ရိုးစေတီဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0022-re-p0066	စောနန်ဖိုးကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0023-tx-p0066	ရွှေအင်တောင်ဘုရား ကျောက်ထီးရိုးမှ စာ	zenodo_4321314	not_started	
obi-v05-n0024-re-p0067	သစ်ဆိမ့်မင်းတုရင်သိန်စည်းကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0025-ob-p0068	သမတန်ကျောင်းမ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0026-ob-p0068	ဝိမလာဒေဝီမည်သော အမိစိုးမင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0026-re-p0070	ဝိမလာဒေဝီမည်သော အမိစိုးမင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0027-ob-p0072	ရွှေစေတီနှင့် ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0028-ob-p0073	ရတနာစေတီနှင့် ကျောင်းတော် ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0029-tx-p0074	ဒုတိယမင်းခေါင်နှင့် မယ်တော် မိဖုရားကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0030-ob-p0078	ရွှေတိဂုံဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0030-re-p0082	ရွှေတိဂုံဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0031-tx-p0086	ဆင်းတုငယ် ပလ္လင်မှစာ	zenodo_4321314	not_started	
obi-v05-n0032-ob-p0086	ဝဇနာမင်ကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0033-tx-p0087	မဟာထေရ်ကျောင်းကျောက်စာ တစ်မျက်နှာ	zenodo_4321314	not_started	
obi-v05-n0034-ob-p0088	ငရမံသင် ရွှေဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0035-ob-p0089	ဝေဠုဝန်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0036-re-p0095	ရတနာဗိမာန်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0036-tx-p0090	ရတနာဗိမာန်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0037-tx-p0098	ရွှေပြည်စိုးကျောင်းကျောက်စာ တစ်မျက်နှာ	zenodo_4321314	not_started	
obi-v05-n0038-ob-p0099	အဝမြို့နန်းတည် အခမ်းအနားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0039-ob-p0108	မင်းကြီးဦးရီးတော် စည်သူကျောက်စာနှင့် မြောင်လှမင်းကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0040-ob-p0109	တက်ကလဲ တောင်ကျောင်းဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0041-ob-p0109	တဲတော်ရာကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0042-ob-p0110	သိမ်ဘုရားအတွင်းရှိ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0043-ob-p0110	မြေလှူသည်နှင့် တူသောကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0044-ob-p0111	ဖုန်းသည်ကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0045-ob-p0112	မင်းရဲကျော်စွာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0045-re-p0114	မင်းရဲကျော်စွာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0046-tx-p0116	သစ်ဆိမ့်ကြီးရွာ ကျောက်စာရုံတွင် အမှတ် ၁ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0047-tx-p0116	အနော်မာဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0048-ob-p0117	စောလှယင့်သင့်မော် ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0049-ob-p0119	ပိုက်သည်ရပ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0049-re-p0121	ပိုက်သည်ရပ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0049-tx-p0120	ပိုက်သည်ရပ် ကျောက်စာ၊ မျက်နှာဘက် အဆက်	zenodo_4321314	not_started	
obi-v05-n0049-tx-p0122	ပိုက်သည်ရပ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0049-tx-p0123	ပိုက်သည်ရပ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0050-ob-p0124	ရန်နောင်ကျက်သရေ အထိန်းမောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0051-re-p0126	ဂူကျောင်းအား မြေလှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0051-tx-p0126	ဂူကျောင်းအား မြေလှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0052-ob-p0127	ရှင်သုဘရစ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0052-re-p0127	ရှင်သုဘရစ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0053-ob-p0128	ကျောင်းအားမြေလှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0054-ob-p0129	မင်းအသင်္ခယာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0055-tx-p0130	သင်းတော်သွေး ကျောက်စာ၊ တစ်မျက်နှာ	zenodo_4321314	not_started	
obi-v05-n0056-ob-p0130	ရွက်ညိုတောင်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0057-tx-p0131	ကုလားက ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0058-ob-p0133	စုက္ကတေးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0058-re-p0134	စုက္ကတေးကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0059-ob-p0134	ဓါးမတိုက်သူဌေးကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0059-re-p0134	ဓါးမတိုက်သူဌေးကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0060-ob-p0135	ဂဠုန်တောင်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0061-ob-p0135	ပီပင်ကုန်းဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0062-ob-p0136	သစ္စာရဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0062-re-p0137	သစ္စာရဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0063-re-p0138	မီးငြိမ်းကုန်းဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0064-tx-p0139	နန်းကျားရွာ မတ်ရပ်တော်ဘုရားမှ စာ	zenodo_4321314	not_started	
obi-v05-n0065-ob-p0140	ကောင်းမှုတော်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v05-n0065-tx-p0151	ကောင်းမှုတော်ဘုရားကျောက်စာ မျက်နှာ	zenodo_4321314	not_started	
obi-v06-n0001-ob-p0001	ဖောင်တော်ဦးစေတီကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0002-ob-p0003	သိမ်တော်ကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0003-ob-p0005	ရတနာမုနိဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0004-ob-p0006	ရွှေသိမ်တော်မော်ကွန်းကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0005-ob-p0007	လေးစုံသ္မီးမောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0006-ob-p0008	သူကြီးစံပေါင်သ္မီး မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0007-tx-p0009	ဂေါတမဂူကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0008-ob-p0011	ခြေတော်ရာကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0009-ob-p0013	ရွှေတန်ဆာဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0010-ob-p0016	ရွှေကြက်ယက်မုဌောဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0011-ob-p0018	ရွှေမုတ္တောစေတီကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0012-ob-p0022	နိဗ္ဗာန်ဆိပ်ဦးဘုရားကျောက်စာ (က)	zenodo_4321314	not_started	
obi-v06-n0013-re-p0030	နိဗ္ဗာန်ဆိပ်ဦးဘုရားကျောက်စာ (ခ)	zenodo_4321314	not_started	
obi-v06-n0014-ob-p0039	ဘုံစံတုလွတ်ကျောင်းကျောက်စာ (က)	zenodo_4321314	not_started	
obi-v06-n0015-re-p0048	ဘုံစံတုလွတ်ကျောင်းကျောက်စာ (ခ)	zenodo_4321314	not_started	
obi-v06-n0016-tx-p0053	ရန်အောင်မင်္ဂလာစေတီတော်ကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0017-tx-p0056	ပုဂံရွှေစည်းခုံကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0018-tx-p0071	သိမ်အောင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0019-tx-p0073	ပန်စွာဆရာတော်အရိုးအိုးကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0020-tx-p0076	ပြည်နိဗ္ဗာန်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0021-tx-p0079	မြင်မိမုတ္ထောဘုရားကျောက်စာ (က)	zenodo_4321314	not_started	
obi-v06-n0022-tx-p0081	မြင်မိမုတ္ထောဘုရားကျောက်စာ (ခ)	zenodo_4321314	not_started	
obi-v06-n0023-tx-p0083	အင်းဝဆင်ဖြူရှင်မင်းတရားအလှူပြုသောကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0024-ob-p0086	အင်းဝမိုးထိကျောင်းကျောက်စာ (က)	zenodo_4321314	not_started	
obi-v06-n0025-re-p0093	အင်းဝမိုးထိကျောင်းကျောက်စာ (ခ)	zenodo_4321314	not_started	
obi-v06-n0026-ob-p0099	မဟာသိမ်တော်ကျောက်စာ (က)	zenodo_4321314	not_started	
obi-v06-n0027-re-p0104	မဟာသိမ်တော်ကျောက်စာ (ခ)	zenodo_4321314	not_started	
obi-v06-n0028-ob-p0108	အဝမြို့လောကမန်အောင်ဘုရားကျောက်စာ (က)	zenodo_4321314	not_started	
obi-v06-n0029-re-p0112	အဝမြို့လောကမန်အောင်ဘုရားကျောက်စာ (ခ)	zenodo_4321314	not_started	
obi-v06-n0030-ob-p0116	တောင်တွင်းကြီးမြို့နယ် ဝက်ချင်းကန်ကျောက်စာ (က)	zenodo_4321314	not_started	
obi-v06-n0031-re-p0118	တောင်တွင်းကြီးမြို့နယ် ဝက်ချင်းကန်ကျောက်စာ (ခ)	zenodo_4321314	not_started	
obi-v06-n0032-ob-p0120	အောင်မြေလောကဘုရားကျောက်စာ (က)	zenodo_4321314	not_started	
obi-v06-n0033-re-p0126	အောင်မြေလောကဘုရားကျောက်စာ (ခ)	zenodo_4321314	not_started	
obi-v06-n0034-ob-p0133	ရွှေဂူကြီးဘုရားကျောက်စာ (က)	zenodo_4321314	not_started	
obi-v06-n0035-re-p0138	ရွှေဂူကြီးဘုရားကျောက်စာ (ခ)	zenodo_4321314	not_started	
obi-v06-n0036-tx-p0141	သင်္ကန်းရုံနည်းအဆုံးအဖြတ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0037-ob-p0145	ပုဂံရွှေစည်းခုံကျောက်စာ	zenodo_4321314	not_started	
obi-v06-n0038-tx-p0148	မဟာရတနာ မဉ္ဇူတိလောကစေတီကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0001-tx-p0001	စည်သူမင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0002-tx-p0004	သင်ပုတ်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0003a-ob-p0006	သရပိုလ် သ္ခိင်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0003b-re-p0007	သရပိုလ် သ္ခိင်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0004-tx-p0010	စည်သူမင်းကြီး ဂူလျောင်းဂူပြောက်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0005-tx-p0012	ငဦသင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0006-tx-p0014	လက်ဆောင်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0007-tx-p0016	တောကျောင်းသခင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0008-tx-p0018	ညာနရင်သီဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0009a-ob-p0021	သိင်္ဃဝီရ်သုဇ္ဇ်ဗိုလ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0009b-re-p0023	သိင်္ဃဝီရ်သုဇ္ဇ်ဗိုလ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0010a-ob-p0026	ကန်ကျက်ကလိည်သူကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0010b-re-p0028	ကန်ကျက်ကလိည်သူကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0011-tx-p0030	နက္ကာပြံကြီးမယားကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0012-tx-p0034	ကန်သင်ဘုရားမြေကျောက်စာ	zenodo_1302525	not_started	
obi-v07-n0013-tx-p0036	သ္ခိင်မဟာထီမြေကျွန်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0014-tx-p0038	ဂုဏပတိမယားကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0015-tx-p0041	ဓမ္မသူဌေးလင်မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0016a-ob-p0044	သူကြွယ်ငခင်ပွန်သင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0016b-re-p0045	သူကြွယ်ငခင်ပွန်သင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0017a-ob-p0048	သံပျင်ပတုန်မလောက်သွာဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0017b-re-p0049	သံပျင်ပတုန်မလောက်သွာဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0018-tx-p0052	သင်ကြီသီလဗင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0019a-ob-p0055	မင်္ဂလာဒေဝီကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0019b-re-p0059	မင်္ဂလာဒေဝီကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0020-tx-p0061	မင်မတ်စတုရင်ကပတိလင်မယားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0021-tx-p0064	ဆင်ပြူ့သိခင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0022-tx-p0068	အမတ်ကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0023-tx-p0070	စလင်တပိုဝ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0024-tx-p0072	တိုင်းချစ်ဘုရားသင်ပုတ်လဲလှူကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0025a-tx-p0074	သခင်ခင်ဥန်နှင့်သင်ကြီကုံကယ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0025b-tx-p0075	ရာဇသင်ကြံမြေလှူကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0026-tx-p0079	စစ်လျင်သူကြီးအနန္တသူကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0027-tx-p0083	အမတ်ကြီးရာဇသင်င်္ကြံကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0028-tx-p0086	ဥစ္စနာမင်းကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0029-tx-p0089	ဧကရစ်မင်းကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0030a-ob-p0091	အမတ်ကြီးစလေမင်းမောင်နံကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0030b-re-p0092	အမတ်ကြီးစလေမင်းမောင်နံကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0031a-ob-p0097	ထနောင်းကန်သူကြီးသမီးမောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0031b-re-p0098	ထနောင်းကန်သူကြီးသမီးမောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0032a-ob-p0102	ဝါရာရွာသူကြွယ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0032b-re-p0103	ဝါရာရွာသူကြွယ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0033-tx-p0106	အကောက်ခွန်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0034-tx-p0108	ရာဇသင်္ကြံသမီးကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0035a-ob-p0110	မိဖုရားကြီးသီရိမဟာဓမ္မဒေဝီကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0035b-re-p0115	မိဖုရားကြီးသီရိမဟာဓမ္မဒေဝီကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0036-tx-p0121	သူကြွယ်ငကုလားသင်သိမ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0037-tx-p0123	စူလာပိကြံသမီးကျောက်စာ	zenodo_1302525	not_started	
obi-v07-n0038-tx-p0124	နွားထိန်းအလိုတော်ပြည့်စလင်းအသင်္ခရာကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0039-tx-p0126	ပုရန်ငါယန်ကျောက်စာ	zenodo_4321314	not_started	
obi-v07-n0040-tx-p0128	ပုကံမဟာဓိဓမ္မကျွန်လှူကျောက်စာ	zenodo_4321314	not_started	
