record_id	source_deposit	raw_reference_string
obi-v01-n0216-ob-p0366	zenodo_4321314	B 2, p. 823
obi-v01-n0216-ob-p0366	zenodo_4321314	MM 4, no. 64, p. 275 (dated CS 660/1398)
obi-v01-n0217-ob-p0367	zenodo_4321314	BA-47
obi-v01-n0217-ob-p0367	zenodo_4321314	List-155
obi-v01-n0218-ob-p0370	zenodo_4321314	BA-10
obi-v01-n0218-ob-p0370	zenodo_4321314	List-32 BED B 562-4
obi-v01-n0218-ob-p0370	zenodo_4321314	List 32
obi-v01-n0218-ob-p0370	zenodo_4321314	OBI 1, p. 370
obi-v01-n0218-ob-p0370	zenodo_4321314	A, p. 410
obi-v01-n0219-ob-p0371	zenodo_4321314	BM1-420
obi-v01-n0219-ob-p0371	zenodo_4321314	BM2-760
obi-v01-n0219-ob-p0371	zenodo_4321314	List-157, 156 BED B 562-5
obi-v01-n0219-ob-p0371	zenodo_4321314	List 156-157
obi-v01-n0219-ob-p0371	zenodo_4321314	OBI 1, p. 371
obi-v01-n0219-ob-p0371	zenodo_4321314	B 2, p. 76
obi-v01-n0219-ob-p0371	zenodo_4321314	B 1, p. 420
obi-v01-n0219-ob-p0371	zenodo_4321314	B 2, p. 760
obi-v01-n0220-ob-p0374	zenodo_4321314	IUB2-136
obi-v01-n0220-ob-p0374	zenodo_4321314	List-182
obi-v01-n0221-tx-p0375	zenodo_4321314	BED B 567-1
obi-v01-n0221-tx-p0375	zenodo_4321314	OBI 1, p. 375
obi-v01-n0221-tx-p0376	zenodo_4321314	BED B 588-4
obi-v01-n0221-tx-p0376	zenodo_4321314	Pl. V 574b
obi-v01-n0221-tx-p0376	zenodo_4321314	OBI 1, p. 190
obi-v01-n0221-tx-p0376	zenodo_4321314	List 198
obi-v01-n0221-tx-p0376	zenodo_4321314	A, p. 61
obi-v01-n0221-tx-p0376	zenodo_4321314	MP 1, p. 81
obi-v01-n0221-tx-p0376	zenodo_4321314	OBI 1, p. 376
obi-v01-n0221-tx-p0376	zenodo_4321314	RDASB 1965, p. 34, no. 2
obi-v01-n0221-tx-p0376	zenodo_4321314	U Min Hswe, no. 32
obi-v01-n0222-re-p0376	zenodo_4321314	RDASB 1964-65 BED B 588-4
obi-v01-n0222-re-p0376	zenodo_4321314	Pl. V 574b
obi-v01-n0222-re-p0376	zenodo_4321314	OBI 1, p. 190
obi-v01-n0222-re-p0376	zenodo_4321314	List 198
obi-v01-n0222-re-p0376	zenodo_4321314	A, p. 61
obi-v01-n0222-re-p0376	zenodo_4321314	MP 1, p. 81
obi-v01-n0222-re-p0376	zenodo_4321314	OBI 1, p. 376
obi-v01-n0222-re-p0376	zenodo_4321314	RDASB 1965, p. 34, no. 2
obi-v01-n0222-re-p0376	zenodo_4321314	U Min Hswe, no. 32
obi-v01-n0223-ob-p0377	zenodo_4321314	BA-62
obi-v01-n0223-ob-p0377	zenodo_4321314	List-202
obi-v01-n0224-ob-p0379	zenodo_4321314	BA-63
obi-v01-n0224-ob-p0379	zenodo_4321314	List-201 BED B 598-10
obi-v01-n0224-ob-p0379	zenodo_4321314	OBI 1, p. 377
obi-v01-n0224-ob-p0379	zenodo_4321314	List 202
obi-v01-n0224-ob-p0379	zenodo_4321314	A, p. 62
obi-v01-n0224-ob-p0379	zenodo_4321314	MP 1, p. 77
obi-v01-n0224-ob-p0379	zenodo_4321314	OBI 1, p. 379
obi-v01-n0224-ob-p0379	zenodo_4321314	List 201
obi-v01-n0224-ob-p0379	zenodo_4321314	A, p. 63
obi-v01-n0224-ob-p0379	zenodo_4321314	co pies List 225
obi-v01-n0224-ob-p0379	zenodo_4321314	B 2, p. 842
obi-v01-n0224-ob-p0379	zenodo_4321314	MM 3, no. 41, p. 172 (2nd and 3rd inscr.)
obi-v01-n0224-ob-p0379	zenodo_4321314	OR 6452 B (1), no. 32
obi-v01-n0224-ob-p0379	zenodo_4321314	List 226
obi-v01-n0224-ob-p0379	zenodo_4321314	B 2, p. 847
obi-v01-n0224-ob-p0379	zenodo_4321314	MM 3, no. 42, p. 175
obi-v01-n0224-ob-p0379	zenodo_4321314	MM 3, no. 43, p. 183
obi-v01-n0225-ob-p0381	zenodo_4321314	BA-71
obi-v01-n0225-ob-p0381	zenodo_4321314	List-248 BED B 600-1
obi-v01-n0225-ob-p0381	zenodo_4321314	List 248
obi-v01-n0225-ob-p0381	zenodo_4321314	OBI 1, p. 381
obi-v01-n0225-ob-p0381	zenodo_4321314	A, p. 71
obi-v01-n0225-ob-p0381	zenodo_4321314	MP 1, p. 97
obi-v02-n0001-ob-p0001	zenodo_4321314	RDASB 1970-71 BED B 600-7
obi-v02-n0001-ob-p0001	zenodo_4321314	OBI 2, p. 1
obi-v02-n0001-ob-p0001	zenodo_4321314	RDASB 1971
obi-v02-n0002-ob-p0003	zenodo_4321314	IUB1 175
obi-v02-n0002-ob-p0003	zenodo_4321314	List-173
obi-v02-n0002-ob-p0003	zenodo_4321314	IOB1-84 BED B 571-2
obi-v02-n0002-ob-p0003	zenodo_4321314	Pl. I 84
obi-v02-n0002-ob-p0003	zenodo_4321314	OBI 2, p. 3
obi-v02-n0002-ob-p0003	zenodo_4321314	UEM no. 42, p. 115
obi-v02-n0002-ob-p0003	zenodo_4321314	List 173
obi-v02-n0003-ob-p0004	zenodo_4321314	BA-75
obi-v02-n0003-ob-p0004	zenodo_4321314	List-249
obi-v02-n0003-ob-p0004	zenodo_4321314	IOB2 132/b BED B 601-2
obi-v02-n0003-ob-p0004	zenodo_4321314	Pl. II 132b
obi-v02-n0003-ob-p0004	zenodo_4321314	OBI 2, p. 4
obi-v02-n0003-ob-p0004	zenodo_4321314	List 249
obi-v02-n0003-ob-p0004	zenodo_4321314	A, p. 75
obi-v02-n0003-ob-p0004	zenodo_4321314	copy List 918
obi-v02-n0003-ob-p0004	zenodo_4321314	B 2, p. 665 (first part)
obi-v02-n0004-ob-p0006	zenodo_4321314	IPPA 286-287
obi-v02-n0004-ob-p0006	zenodo_4321314	List-1255
obi-v02-n0004-ob-p0006	zenodo_4321314	IOB2-133 BED B 601-4
obi-v02-n0004-ob-p0006	zenodo_4321314	Pl. II 133
obi-v02-n0004-ob-p0006	zenodo_4321314	OBI 2, p. 6
obi-v02-n0004-ob-p0006	zenodo_4321314	List 1255
obi-v02-n0004-ob-p0006	zenodo_4321314	PPA, p. 286 (this ref. in List is incorrect !)
obi-v02-n0005-re-p0009	zenodo_4321314	RDASB 1915
obi-v02-n0005-re-p0009	zenodo_4321314	IOB2-134/b BED B 593-5
obi-v02-n0005-re-p0009	zenodo_4321314	Pl. II 134a
obi-v02-n0005-re-p0009	zenodo_4321314	OBI 1, p. 222
obi-v02-n0005-re-p0009	zenodo_4321314	UEM no. 41, p. 113
obi-v02-n0005-re-p0009	zenodo_4321314	OBI 2, p. 9
obi-v02-n0006-ob-p0010	zenodo_4321314	IOB2-197 BED B 600-7
obi-v02-n0006-ob-p0010	zenodo_4321314	OBI 2, p. 1
obi-v02-n0006-ob-p0010	zenodo_4321314	RDASB 1971
obi-v02-n0007-ob-p0011	zenodo_4321314	IOB2-135/a BED B 600-7
obi-v02-n0007-ob-p0011	zenodo_4321314	OBI 2, p. 1
obi-v02-n0007-ob-p0011	zenodo_4321314	RDASB 1971
obi-v02-n0007-re-p0011	zenodo_4321314	IOB2-135/b BED B 600-7
obi-v02-n0007-re-p0011	zenodo_4321314	OBI 2, p. 1
obi-v02-n0007-re-p0011	zenodo_4321314	RDASB 1971
obi-v02-n0008-re-p0013	zenodo_4321314	IOB5-302/c BED B 600-7
obi-v02-n0008-re-p0013	zenodo_4321314	OBI 2, p. 1
obi-v02-n0008-re-p0013	zenodo_4321314	RDASB 1971
obi-v02-n0009-ob-p0014	zenodo_4321314	IOB3-320 BED B 600-7
obi-v02-n0009-ob-p0014	zenodo_4321314	OBI 2, p. 1
obi-v02-n0009-ob-p0014	zenodo_4321314	RDASB 1971
obi-v02-n0010-ob-p0015	zenodo_4321314	BED B 602-1
obi-v02-n0010-ob-p0015	zenodo_4321314	Pl. II 136
obi-v02-n0010-ob-p0015	zenodo_4321314	OBI 2, p. 15
obi-v02-n0010-ob-p0015	zenodo_4321314	List 253
obi-v02-n0010-ob-p0015	zenodo_4321314	UB 1, p. 297
obi-v02-n0011-ob-p0017	zenodo_4321314	IOB2-137 BED B 600-7
obi-v02-n0011-ob-p0017	zenodo_4321314	OBI 2, p. 1
obi-v02-n0011-ob-p0017	zenodo_4321314	RDASB 1971
obi-v02-n0012-ob-p0018	zenodo_4321314	RDASB 1965-66 BED B 600-7
obi-v02-n0012-ob-p0018	zenodo_4321314	OBI 2, p. 1
obi-v02-n0012-ob-p0018	zenodo_4321314	RDASB 1971
obi-v02-n0013-ob-p0020	zenodo_4321314	RDASB 1965-66 BED B 602-4
obi-v02-n0013-ob-p0020	zenodo_4321314	OBI 2, p. 20
obi-v02-n0013-ob-p0020	zenodo_4321314	RDASB 1966
obi-v02-n0013-ob-p0020	zenodo_4321314	U Min Hswe, no. 7
obi-v02-n0014-ob-p0021	zenodo_4321314	RDASB 1962-63 BED B 602-5
obi-v02-n0014-ob-p0021	zenodo_4321314	OBI 2, p. 21
obi-v02-n0014-ob-p0021	zenodo_4321314	RDASB 1963, p. 27, no. 16
obi-v02-n0015-ob-p0022	zenodo_4321314	IOB3-318/a BED B 603-2
obi-v02-n0015-ob-p0022	zenodo_4321314	Pl. III 318a+b
obi-v02-n0015-ob-p0022	zenodo_4321314	OBI 2, p. 22
obi-v02-n0015-re-p0023	zenodo_4321314	IOB3-318/b
obi-v02-n0016-ob-p0024	zenodo_4321314	IPPA-155-157
obi-v02-n0016-ob-p0024	zenodo_4321314	List-254,
obi-v02-n0016-ob-p0024	zenodo_4321314	IOB2-138 BED B 603-3
obi-v02-n0016-ob-p0024	zenodo_4321314	Pl. II 138
obi-v02-n0016-ob-p0024	zenodo_4321314	OBI 2, p. 24
obi-v02-n0016-ob-p0024	zenodo_4321314	SIP no. 26, p. 55
obi-v02-n0016-ob-p0024	zenodo_4321314	UEM no. 44, p. 117
obi-v02-n0016-ob-p0024	zenodo_4321314	List 254
obi-v02-n0016-ob-p0024	zenodo_4321314	PPA, p. 155
obi-v02-n0016-ob-p0024	zenodo_4321314	TN, p. 71
obi-v02-n0016-ob-p0024	zenodo_4321314	RDASB 1926, p. 26 and App. G
obi-v02-n0016-ob-p0024	zenodo_4321314	U Min Hswe, no. 43
obi-v02-n0016-ob-p0024	zenodo_4321314	OR 3475, no. 4
obi-v02-n0016-ob-p0024	zenodo_4321314	U Kyaw, “Bagan Minsa”, p. 195
obi-v02-n0017-ob-p0027	zenodo_4321314	BED B 603-4
obi-v02-n0017-ob-p0027	zenodo_4321314	Pl. II 148a
obi-v02-n0017-ob-p0027	zenodo_4321314	OBI 2, p. 27
obi-v02-n0017-ob-p0027	zenodo_4321314	UEM no. 49, p. 137
obi-v02-n0017-ob-p0027	zenodo_4321314	List 258 (rev.)
obi-v02-n0018-ob-p0029	zenodo_4321314	IPPA-12
obi-v02-n0018-ob-p0029	zenodo_4321314	List-368,
obi-v02-n0018-ob-p0029	zenodo_4321314	IOB2-139 BED B 603-5
obi-v02-n0018-ob-p0029	zenodo_4321314	Pl. II 139
obi-v02-n0018-ob-p0029	zenodo_4321314	OBI 2, p. 29
obi-v02-n0018-ob-p0029	zenodo_4321314	UEM no. 43, p. 116
obi-v02-n0018-ob-p0029	zenodo_4321314	List 368
obi-v02-n0018-ob-p0029	zenodo_4321314	PPA, p. 12
obi-v02-n0018-ob-p0029	zenodo_4321314	TN, p. 3
obi-v02-n0018-ob-p0029	zenodo_4321314	OR 6452 B (1), no. 1
obi-v02-n0019-ob-p0030	zenodo_4321314	IOB2 140/a BED B 604-1
obi-v02-n0019-ob-p0030	zenodo_4321314	Pl. II 140a+b
obi-v02-n0019-ob-p0030	zenodo_4321314	OBI 2, p. 30
obi-v02-n0019-re-p0031	zenodo_4321314	IOB2-140/b BED B 571-2
obi-v02-n0019-re-p0031	zenodo_4321314	Pl. I 84
obi-v02-n0019-re-p0031	zenodo_4321314	OBI 2, p. 3
obi-v02-n0019-re-p0031	zenodo_4321314	UEM no. 42, p. 115
obi-v02-n0019-re-p0031	zenodo_4321314	List 173
obi-v02-n0020-ob-p0033	zenodo_4321314	IPPA-117-118
obi-v02-n0020-ob-p0033	zenodo_4321314	List-263,
obi-v02-n0020-ob-p0033	zenodo_4321314	IOB2-143/a BED B 571-2
obi-v02-n0020-ob-p0033	zenodo_4321314	Pl. I 84
obi-v02-n0020-ob-p0033	zenodo_4321314	OBI 2, p. 3
obi-v02-n0020-ob-p0033	zenodo_4321314	UEM no. 42, p. 115
obi-v02-n0020-ob-p0033	zenodo_4321314	List 173
obi-v02-n0020-re-p0035	zenodo_4321314	IOB2-143/b BED B 571-2
obi-v02-n0020-re-p0035	zenodo_4321314	Pl. I 84
obi-v02-n0020-re-p0035	zenodo_4321314	OBI 2, p. 3
obi-v02-n0020-re-p0035	zenodo_4321314	UEM no. 42, p. 115
obi-v02-n0020-re-p0035	zenodo_4321314	List 173
obi-v02-n0021-ob-p0037	zenodo_4321314	IPPA-114, 116
obi-v02-n0021-ob-p0037	zenodo_4321314	List-262
obi-v02-n0021-ob-p0037	zenodo_4321314	IOB2-144 BED B 571-2
obi-v02-n0021-ob-p0037	zenodo_4321314	Pl. I 84
obi-v02-n0021-ob-p0037	zenodo_4321314	OBI 2, p. 3
obi-v02-n0021-ob-p0037	zenodo_4321314	UEM no. 42, p. 115
obi-v02-n0021-ob-p0037	zenodo_4321314	List 173
obi-v02-n0022-ob-p0041	zenodo_4321314	IPPA-184, 185
obi-v02-n0022-ob-p0041	zenodo_4321314	List-259
obi-v02-n0022-ob-p0041	zenodo_4321314	IOB2-145 BED B 604-3
obi-v02-n0022-ob-p0041	zenodo_4321314	Pl. II 145
obi-v02-n0022-ob-p0041	zenodo_4321314	OBI 2, p. 41
obi-v02-n0022-ob-p0041	zenodo_4321314	SIP no. 28, p. 63
obi-v02-n0022-ob-p0041	zenodo_4321314	UEM no. 47, p. 129
obi-v02-n0022-ob-p0041	zenodo_4321314	List 259
obi-v02-n0022-ob-p0041	zenodo_4321314	PPA, p. 184
obi-v02-n0022-ob-p0041	zenodo_4321314	TN, p. 88
obi-v02-n0022-ob-p0041	zenodo_4321314	U Min Hswe, no. 34
obi-v02-n0023-ob-p0044	zenodo_4321314	& 2
obi-v02-n0023-ob-p0044	zenodo_4321314	IPPA-240-241
obi-v02-n0023-ob-p0044	zenodo_4321314	List-257
obi-v02-n0023-ob-p0044	zenodo_4321314	IOB2-146 BED B 604-4
obi-v02-n0023-ob-p0044	zenodo_4321314	Pl. II 146
obi-v02-n0023-ob-p0044	zenodo_4321314	OBI 2, p. 44
obi-v02-n0023-ob-p0044	zenodo_4321314	UEM no. 47, p. 131
obi-v02-n0023-ob-p0044	zenodo_4321314	List 257
obi-v02-n0023-ob-p0044	zenodo_4321314	PPA, p. 240
obi-v02-n0023-ob-p0044	zenodo_4321314	TN, p. 109, U Min Hswe, no. 53
obi-v02-n0024-ob-p0047	zenodo_4321314	12
obi-v02-n0024-ob-p0047	zenodo_4321314	IPPA-121-122
obi-v02-n0024-ob-p0047	zenodo_4321314	List-261
obi-v02-n0024-ob-p0047	zenodo_4321314	IOB2-147/a BED B 604-5
obi-v02-n0024-ob-p0047	zenodo_4321314	Pl. II 147a+b
obi-v02-n0024-ob-p0047	zenodo_4321314	OBI 2, p. 47
obi-v02-n0024-ob-p0047	zenodo_4321314	UEM no. 48, p. 134
obi-v02-n0024-ob-p0047	zenodo_4321314	List 260-261
obi-v02-n0024-ob-p0047	zenodo_4321314	PPA, p. 119
obi-v02-n0024-ob-p0047	zenodo_4321314	TN, p. 61-62
obi-v02-n0024-ob-p0047	zenodo_4321314	U Min Hswe, no. 22-3
obi-v02-n0025-ob-p0049	zenodo_4321314	IPPA-119-120
obi-v02-n0025-ob-p0049	zenodo_4321314	List-260
obi-v02-n0025-ob-p0049	zenodo_4321314	IOB2-147/ BED B 601-2
obi-v02-n0025-ob-p0049	zenodo_4321314	Pl. II 132b
obi-v02-n0025-ob-p0049	zenodo_4321314	OBI 2, p. 4
obi-v02-n0025-ob-p0049	zenodo_4321314	List 249
obi-v02-n0025-ob-p0049	zenodo_4321314	A, p. 75
obi-v02-n0025-ob-p0049	zenodo_4321314	copy List 918
obi-v02-n0025-ob-p0049	zenodo_4321314	B 2, p. 665 (first part)
obi-v02-n0026-re-p0051	zenodo_4321314	BED B 604-6
obi-v02-n0026-re-p0051	zenodo_4321314	Pl. II 148b
obi-v02-n0026-re-p0051	zenodo_4321314	OBI 2, p. 51
obi-v02-n0026-re-p0051	zenodo_4321314	UEM no. 49, p. 139
obi-v02-n0026-re-p0051	zenodo_4321314	List 258
obi-v02-n0026-re-p0051	zenodo_4321314	PPA, p. 242
obi-v02-n0026-re-p0051	zenodo_4321314	TN, p. 111
obi-v02-n0027-ob-p0052	zenodo_4321314	IOB2 141/ BED B 604-7
obi-v02-n0027-ob-p0052	zenodo_4321314	Pl. II 141a
obi-v02-n0027-ob-p0052	zenodo_4321314	OBI 2, p. 52
obi-v02-n0028-ob-p0053	zenodo_4321314	IUB1-32
obi-v02-n0028-ob-p0053	zenodo_4321314	List-256
obi-v02-n0028-ob-p0053	zenodo_4321314	IOB2 141/ BED B 604-8
obi-v02-n0028-ob-p0053	zenodo_4321314	Pl. II 141b
obi-v02-n0028-ob-p0053	zenodo_4321314	OBI 2, p. 53
obi-v02-n0028-ob-p0053	zenodo_4321314	List 256
obi-v02-n0028-ob-p0053	zenodo_4321314	UB 1, p. 32
obi-v02-n0029-ob-p0054	zenodo_4321314	BED B 604-9
obi-v02-n0029-ob-p0054	zenodo_4321314	Pl. II 142
obi-v02-n0029-ob-p0054	zenodo_4321314	OBI 2, p. 54
obi-v02-n0030-ob-p0056	zenodo_4321314	BA-81
obi-v02-n0030-ob-p0056	zenodo_4321314	List-264/a
obi-v02-n0030-ob-p0056	zenodo_4321314	IOB2-149 BED B 604-10
obi-v02-n0030-ob-p0056	zenodo_4321314	Pl. II 149
obi-v02-n0030-ob-p0056	zenodo_4321314	OBI 2, p. 56
obi-v02-n0030-ob-p0056	zenodo_4321314	UEM no. 45, p. 120
obi-v02-n0030-ob-p0056	zenodo_4321314	List 264a
obi-v02-n0030-ob-p0056	zenodo_4321314	A, p. 81
obi-v02-n0031-ob-p0058	zenodo_4321314	BA-54
obi-v02-n0031-ob-p0058	zenodo_4321314	List-363/b
obi-v02-n0031-ob-p0058	zenodo_4321314	IOB3-256 BED B 604-14 & B 604-12
obi-v02-n0031-ob-p0058	zenodo_4321314	Pl. III 256
obi-v02-n0031-ob-p0058	zenodo_4321314	OBI 2, p. 58
obi-v02-n0031-ob-p0058	zenodo_4321314	List 363b
obi-v02-n0031-ob-p0058	zenodo_4321314	A, p. 54
obi-v02-n0032-ob-p0060	zenodo_4321314	IOB3-328/a BED B 601-4
obi-v02-n0032-ob-p0060	zenodo_4321314	Pl. II 133
obi-v02-n0032-ob-p0060	zenodo_4321314	OBI 2, p. 6
obi-v02-n0032-ob-p0060	zenodo_4321314	List 1255
obi-v02-n0032-ob-p0060	zenodo_4321314	PPA, p. 286 (this ref. in List is incorrect !)
obi-v02-n0033-ob-p0061	zenodo_4321314	IUB1-298
obi-v02-n0033-ob-p0061	zenodo_4321314	List-266/a
obi-v02-n0033-ob-p0061	zenodo_4321314	IOB2-150 BED B 601-4
obi-v02-n0033-ob-p0061	zenodo_4321314	Pl. II 133
obi-v02-n0033-ob-p0061	zenodo_4321314	OBI 2, p. 6
obi-v02-n0033-ob-p0061	zenodo_4321314	List 1255
obi-v02-n0033-ob-p0061	zenodo_4321314	PPA, p. 286 (this ref. in List is incorrect !)
obi-v02-n0033-re-p0063	zenodo_4321314	IUB1-299
obi-v02-n0033-re-p0063	zenodo_4321314	List-266/b
obi-v02-n0033-re-p0063	zenodo_4321314	IOB2-151 BED B 601-4
obi-v02-n0033-re-p0063	zenodo_4321314	Pl. II 133
obi-v02-n0033-re-p0063	zenodo_4321314	OBI 2, p. 6
obi-v02-n0033-re-p0063	zenodo_4321314	List 1255
obi-v02-n0033-re-p0063	zenodo_4321314	PPA, p. 286 (this ref. in List is incorrect !)
obi-v02-n0034-ob-p0064	zenodo_4321314	IPPA-103-104
obi-v02-n0034-ob-p0064	zenodo_4321314	List-269
obi-v02-n0034-ob-p0064	zenodo_4321314	IOB2-152 BED B 601-4
obi-v02-n0034-ob-p0064	zenodo_4321314	Pl. II 133
obi-v02-n0034-ob-p0064	zenodo_4321314	OBI 2, p. 6
obi-v02-n0034-ob-p0064	zenodo_4321314	List 1255
obi-v02-n0034-ob-p0064	zenodo_4321314	PPA, p. 286 (this ref. in List is incorrect !)
obi-v02-n0035-ob-p0066	zenodo_4321314	IOB2-153/a BED B 601-4
obi-v02-n0035-ob-p0066	zenodo_4321314	Pl. II 133
obi-v02-n0035-ob-p0066	zenodo_4321314	OBI 2, p. 6
obi-v02-n0035-ob-p0066	zenodo_4321314	List 1255
obi-v02-n0035-ob-p0066	zenodo_4321314	PPA, p. 286 (this ref. in List is incorrect !)
obi-v02-n0035-re-p0068	zenodo_4321314	IOB2-153/b BED B 601-4
obi-v02-n0035-re-p0068	zenodo_4321314	Pl. II 133
obi-v02-n0035-re-p0068	zenodo_4321314	OBI 2, p. 6
obi-v02-n0035-re-p0068	zenodo_4321314	List 1255
obi-v02-n0035-re-p0068	zenodo_4321314	PPA, p. 286 (this ref. in List is incorrect !)
obi-v02-n0036-ob-p0069	zenodo_4321314	IOB2-154 & IOB3-340 BED B 601-4
obi-v02-n0036-ob-p0069	zenodo_4321314	Pl. II 133
obi-v02-n0036-ob-p0069	zenodo_4321314	OBI 2, p. 6
obi-v02-n0036-ob-p0069	zenodo_4321314	List 1255
obi-v02-n0036-ob-p0069	zenodo_4321314	PPA, p. 286 (this ref. in List is incorrect !)
obi-v02-n0037-ob-p0069	zenodo_4321314	IOB2-155 BED B 601-4
obi-v02-n0037-ob-p0069	zenodo_4321314	Pl. II 133
obi-v02-n0037-ob-p0069	zenodo_4321314	OBI 2, p. 6
obi-v02-n0037-ob-p0069	zenodo_4321314	List 1255
obi-v02-n0037-ob-p0069	zenodo_4321314	PPA, p. 286 (this ref. in List is incorrect !)
obi-v02-n0038-ob-p0072	zenodo_4321314	IOB3-304 BED A
obi-v02-n0038-ob-p0072	zenodo_4321314	Pl. III 304-305
obi-v02-n0038-ob-p0072	zenodo_4321314	OBI 2, p. 72-73
obi-v02-n0038-ob-p0072	zenodo_4321314	copy (partly): List 116
obi-v02-n0038-ob-p0072	zenodo_4321314	List 116
obi-v02-n0038-ob-p0072	zenodo_4321314	B 2, p. 621
obi-v02-n0038-re-p0073	zenodo_4321314	IOB3-305/a
obi-v02-n0039-ob-p0074	zenodo_4321314	IOB4-399/c BED B 666-1a
obi-v02-n0039-ob-p0074	zenodo_4321314	Pl. IV 399c
obi-v02-n0039-ob-p0074	zenodo_4321314	OBI 2, p. 74 and OBI3,p.220
obi-v02-n0040-ob-p0074	zenodo_4321314	IUB1-291-292
obi-v02-n0040-ob-p0074	zenodo_4321314	List-208
obi-v02-n0040-ob-p0074	zenodo_4321314	IOB2-156 BED B 607-1
obi-v02-n0040-ob-p0074	zenodo_4321314	Pl. II 156
obi-v02-n0040-ob-p0074	zenodo_4321314	OBI 2, p. 74
obi-v02-n0040-ob-p0074	zenodo_4321314	UEM no. 53, p. 148
obi-v02-n0040-ob-p0074	zenodo_4321314	List 208
obi-v02-n0040-ob-p0074	zenodo_4321314	UB 1, p. 291
obi-v02-n0041-ob-p0076	zenodo_4321314	IPPA-174-175
obi-v02-n0041-ob-p0076	zenodo_4321314	List-214
obi-v02-n0041-ob-p0076	zenodo_4321314	IOB2-157 BED B 607-2
obi-v02-n0041-ob-p0076	zenodo_4321314	Pl. II 157
obi-v02-n0041-ob-p0076	zenodo_4321314	OBI 2, p. 76
obi-v02-n0041-ob-p0076	zenodo_4321314	List 214
obi-v02-n0041-ob-p0076	zenodo_4321314	PPA, p. 174
obi-v02-n0041-ob-p0076	zenodo_4321314	TN, p. 83
obi-v02-n0042-ob-p0078	zenodo_4321314	IOB2-158 BED B 607-6
obi-v02-n0042-ob-p0078	zenodo_4321314	Pl. II 158-159
obi-v02-n0042-ob-p0078	zenodo_4321314	OBI 2, p. 78-80
obi-v02-n0042-re-p0080	zenodo_4321314	IOB2-159
obi-v02-n0043-ob-p0082	zenodo_4321314	RDASB 1961-62 BED B 608-2
obi-v02-n0043-ob-p0082	zenodo_4321314	OBI 2, p. 82
obi-v02-n0043-ob-p0082	zenodo_4321314	RDASB 1962, p. 19
obi-v02-n0044-ob-p0083	zenodo_4321314	RDASB 1965-66 BED B 608-3
obi-v02-n0044-ob-p0083	zenodo_4321314	OBI 2, p. 83
obi-v02-n0044-ob-p0083	zenodo_4321314	RDASB 1966, p.
obi-v02-n0045-ob-p0083	zenodo_4321314	BA-83
obi-v02-n0045-ob-p0083	zenodo_4321314	List 271
obi-v02-n0045-ob-p0083	zenodo_4321314	IOB3-333 BED B 608-1 & B 626-3
obi-v02-n0045-ob-p0083	zenodo_4321314	Pl. III 333
obi-v02-n0045-ob-p0083	zenodo_4321314	OBI 2, p. 83
obi-v02-n0045-ob-p0083	zenodo_4321314	List 271a+b
obi-v02-n0045-ob-p0083	zenodo_4321314	A, p. 83
obi-v02-n0046-ob-p0085	zenodo_4321314	IPPA-112-113
obi-v02-n0046-ob-p0085	zenodo_4321314	List-273/b
obi-v02-n0046-ob-p0085	zenodo_4321314	IOB2-160/a BED B 609-1
obi-v02-n0046-ob-p0085	zenodo_4321314	Pl. II 160a
obi-v02-n0046-ob-p0085	zenodo_4321314	OBI 2, p. 85
obi-v02-n0046-ob-p0085	zenodo_4321314	UEM no. 54, p. 150
obi-v02-n0046-ob-p0085	zenodo_4321314	List 273(b)
obi-v02-n0046-ob-p0085	zenodo_4321314	PPA, p. 112
obi-v02-n0046-ob-p0085	zenodo_4321314	TN, p. 57
obi-v02-n0047-re-p0087	zenodo_4321314	BED B 609-2
obi-v02-n0047-re-p0087	zenodo_4321314	Pl. IV 377b
obi-v02-n0047-re-p0087	zenodo_4321314	OBI 2, p. 87
obi-v02-n0048-ob-p0087	zenodo_4321314	IOB4-378/a BED B 609-3
obi-v02-n0048-ob-p0087	zenodo_4321314	Pl. IV 378a
obi-v02-n0048-ob-p0087	zenodo_4321314	OBI 2, p. 87
obi-v02-n0048-ob-p0087	zenodo_4321314	ARASI 1936-37, p. 115
obi-v02-n0049-ob-p0088	zenodo_4321314	IOB4-378/b BED B 609-4
obi-v02-n0049-ob-p0088	zenodo_4321314	Pl. IV 378b
obi-v02-n0049-ob-p0088	zenodo_4321314	OBI 2, p. 88
obi-v02-n0049-ob-p0088	zenodo_4321314	ARASI 1936-7, p. 114, U Min Hswe, no. 11
obi-v02-n0050-ob-p0089	zenodo_4321314	IPPA-186
obi-v02-n0050-ob-p0089	zenodo_4321314	List-272
obi-v02-n0050-ob-p0089	zenodo_4321314	IOB2160/b BED B 609-5
obi-v02-n0050-ob-p0089	zenodo_4321314	Pl. II 160b
obi-v02-n0050-ob-p0089	zenodo_4321314	OBI 2, p. 89
obi-v02-n0050-ob-p0089	zenodo_4321314	List 272
obi-v02-n0050-ob-p0089	zenodo_4321314	PPA, p. 186
obi-v02-n0050-ob-p0089	zenodo_4321314	TN, p. 89
obi-v02-n0050-ob-p0089	zenodo_4321314	U Min Hswe, no. 12
obi-v02-n0051-ob-p0091	zenodo_4321314	IOB3-326 BED B 593-5
obi-v02-n0051-ob-p0091	zenodo_4321314	Pl. II 134a
obi-v02-n0051-ob-p0091	zenodo_4321314	OBI 1, p. 222
