record_id	source_field	label_original	place_id
obi-v03-n0091-ob-p0162	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0091-ob-p0162	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0091-re-p0164	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0091-re-p0164	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0092-ob-p0167	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0092-ob-p0167	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0093-ob-p0168	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0093-ob-p0168	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0094-ob-p0169	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0094-ob-p0169	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0095-re-p0170	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0095-re-p0170	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0096-ob-p0171	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0096-ob-p0171	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0097-ob-p0172	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0097-ob-p0172	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0098-ob-p0173	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0098-ob-p0173	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0099-ob-p0174	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0099-ob-p0174	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0100-ob-p0175	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0100-ob-p0175	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0101-re-p0176	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0101-re-p0176	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0102-ob-p0177	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0102-ob-p0177	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0102-re-p0178	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0102-re-p0178	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0103-ob-p0179	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0103-ob-p0179	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0104-ob-p0181	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0104-ob-p0181	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0104-re-p0182	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0104-re-p0182	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0105-ob-p0183	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0105-ob-p0183	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0106-ob-p0184	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0106-ob-p0184	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0107-ob-p0185	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0107-ob-p0185	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0108-ob-p0187	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0108-ob-p0187	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0109-ob-p0187	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0109-ob-p0187	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0109-re-p0189	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0109-re-p0189	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0110-ob-p0190	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0110-ob-p0190	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0111-re-p0191	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0111-re-p0191	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0112-ob-p0192	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0112-ob-p0192	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0113-ob-p0193	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0113-ob-p0193	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0114-ob-p0193	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0114-ob-p0193	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0115-ob-p0194	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0115-ob-p0194	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0116-ob-p0196	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0116-ob-p0196	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0117-ob-p0197	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0117-ob-p0197	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0118-ob-p0198	place_of_origin_original	Bagan, Mahabodhi	place-bagan-mahabodhi
obi-v03-n0118-ob-p0198	current_location_original	New Bagan Museum stone 69	place-new-bagan-museum-stone-69
obi-v03-n0119-tx-p0202	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0119-tx-p0202	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0120-ob-p0204	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0120-ob-p0204	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0121-ob-p0205	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0121-ob-p0205	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0122-re-p0206	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0122-re-p0206	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0123-ob-p0209	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0123-ob-p0209	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0123-re-p0210	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0123-re-p0210	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0124-ob-p0212	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0124-ob-p0212	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0124-tx-p0213	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0124-tx-p0213	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0125-ob-p0214	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0125-ob-p0214	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0126-ob-p0217	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0126-ob-p0217	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0127-ob-p0218	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0127-ob-p0218	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0128-ob-p0218	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0128-ob-p0218	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0128-re-p0219	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0128-re-p0219	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0129-ob-p0220	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0129-ob-p0220	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0130-ob-p0221	place_of_origin_original	?	place-unknown
obi-v03-n0130-ob-p0221	current_location_original	Mandalay Palace stone 332	place-mandalay-palace-stone-332
obi-v03-n0131-ob-p0222	place_of_origin_original	Mahabodhi, Bagan	place-mahabodhi-bagan
obi-v03-n0131-ob-p0222	current_location_original	New Bagan Museum stone 115	place-new-bagan-museum-stone-115
obi-v03-n0132-ob-p0225	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0132-ob-p0225	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0133-ob-p0227	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0133-ob-p0227	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0134-tx-p0228	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0134-tx-p0228	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0134-tx-p0229	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0134-tx-p0229	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0134-tx-p0230	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0134-tx-p0230	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0135-ob-p0230	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0135-ob-p0230	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0136-re-p0232	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0136-re-p0232	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0137-ob-p0234	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0137-ob-p0234	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0138-ob-p0235	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0138-ob-p0235	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0139-re-p0236	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0139-re-p0236	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0140-ob-p0237	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0140-ob-p0237	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0141-ob-p0238	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0141-ob-p0238	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0142-ob-p0240	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0142-ob-p0240	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0142-re-p0241	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0142-re-p0241	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0143-ob-p0242	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0143-ob-p0242	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0144-ob-p0243	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0144-ob-p0243	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0145-ob-p0245	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0145-ob-p0245	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0146-ob-p0246	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0146-ob-p0246	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0147-ob-p0247	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0147-ob-p0247	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0148-re-p0249	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0148-re-p0249	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0149-ob-p0251	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0149-ob-p0251	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0150-ob-p0252	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0150-ob-p0252	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0151-ob-p0253	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0151-ob-p0253	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0152-ob-p0254	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0152-ob-p0254	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0153-ob-p0255	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0153-ob-p0255	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0154-ob-p0257	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0154-ob-p0257	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0155-ob-p0259	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0155-ob-p0259	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0156-ob-p0259	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0156-ob-p0259	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0157-ob-p0260	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0157-ob-p0260	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0158-ob-p0261	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0158-ob-p0261	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0159-ob-p0264	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0159-ob-p0264	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0159-re-p0268	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0159-re-p0268	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0160-tx-p0272	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0160-tx-p0272	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0161-re-p0273	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0161-re-p0273	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0162-ob-p0274	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0162-ob-p0274	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0163-ob-p0275	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0163-ob-p0275	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0164-ob-p0276	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0164-ob-p0276	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0165-ob-p0279	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0165-ob-p0279	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0165-re-p0280	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0165-re-p0280	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0166-ob-p0281	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0166-ob-p0281	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0167-ob-p0282	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0167-ob-p0282	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0168-ob-p0283	place_of_origin_original	Shwegu temple, forest mon. of Anein	place-shwegu-temple-forest-mon-of-anein
obi-v03-n0168-ob-p0283	current_location_original	in situ	place-in-situ
obi-v03-n0169-ob-p0285	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0169-ob-p0285	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0169-re-p0287	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0169-re-p0287	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0170-ob-p0289	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0170-ob-p0289	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0171-ob-p0290	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0171-ob-p0290	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0171-re-p0291	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0171-re-p0291	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0172-re-p0292	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0172-re-p0292	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0173-ob-p0293	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0173-ob-p0293	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0173-re-p0295	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0173-re-p0295	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0174-ob-p0296	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0174-ob-p0296	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0175-re-p0297	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0175-re-p0297	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0176-ob-p0298	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0176-ob-p0298	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0177-ob-p0299	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0177-ob-p0299	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0178-ob-p0299	place_of_origin_original	Tanhsaung monastery (IMP 299), Wetkyi-in, Bagan	place-tanhsaung-monastery-imp-299-wetkyi-in-bagan
obi-v03-n0178-ob-p0299	current_location_original	New Bagan Museum stone 104d	place-new-bagan-museum-stone-104d
obi-v03-n0179-ob-p0300	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0179-ob-p0300	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0180-ob-p0301	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0180-ob-p0301	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0181-re-p0302	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0181-re-p0302	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0182-ob-p0304	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0182-ob-p0304	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0183-ob-p0305	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0183-ob-p0305	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0184-ob-p0306	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0184-ob-p0306	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0185-ob-p0307	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0185-ob-p0307	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0186-ob-p0308	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
